symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,look_for_rule,baseline_id,base_state,quality_label_full,control_p_mean,uplift,uplift_pp
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,54.0,11.0,4.909090909090909,0.8888888888888888,0.31722063428725766,0.0,LOOK_FOR_balance_vwap_proximity,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING,0.7916666666666666,0.09722222222222221,9.722222222222221
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1395.0,208.0,6.706730769230769,0.6659498207885305,0.4718264949986156,0.0,LOOK_FOR_balance_vwap_proximity,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING,0.5977286312014346,0.06822118958709589,6.822118958709589
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,12.0,4.0,3.0,0.6666666666666666,0.49236596391733095,0.0,LOOK_FOR_balance_vwap_proximity,BALANCE_STABILITY,BALANCE,BALANCE_STABLE,0.6666666666666666,0.0,0.0
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1463.0,230.0,6.360869565217391,0.7484620642515379,0.43404536163156904,0.0,LOOK_FOR_balance_vwap_proximity,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED,0.7128279883381924,0.03563407591334555,3.5634075913345553
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,4.0,1.0,4.0,0.0,0.0,0.0,LOOK_FOR_balance_extreme_to_center,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING,0.5977286312014346,-0.5977286312014346,-59.77286312014346
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,8.0,2.0,4.0,1.0,0.0,0.0,LOOK_FOR_balance_extreme_to_center,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED,0.7128279883381924,0.2871720116618076,28.71720116618076
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,12.0,3.0,4.0,0.6666666666666666,0.49236596391733095,0.0,LOOK_FOR_balance_compression,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING,0.7916666666666666,-0.125,-12.5
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,190.0,36.0,5.277777777777778,0.6842105263157895,0.4660576046948514,0.0,LOOK_FOR_balance_compression,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING,0.5977286312014346,0.08648189511435489,8.64818951143549
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,12.0,4.0,3.0,0.6666666666666666,0.49236596391733095,0.0,LOOK_FOR_balance_compression,BALANCE_STABILITY,BALANCE,BALANCE_STABLE,0.6666666666666666,0.0,0.0
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,272.0,54.0,5.037037037037037,0.7316176470588235,0.44393447305475003,0.0,LOOK_FOR_balance_compression,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED,0.7128279883381924,0.018789658720631097,1.8789658720631097
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,16.0,4.0,4.0,0.625,0.5,0.0,LOOK_FOR_balance_vwap_body_deviation,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING,0.7916666666666666,-0.16666666666666663,-16.666666666666664
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,252.0,57.0,4.421052631578948,0.6111111111111112,0.4884681677978085,0.0,LOOK_FOR_balance_vwap_body_deviation,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING,0.5977286312014346,0.013382479909676559,1.338247990967656
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,4.0,1.0,4.0,0.0,0.0,0.0,LOOK_FOR_balance_vwap_body_deviation,BALANCE_STABILITY,BALANCE,BALANCE_STABLE,0.6666666666666666,-0.6666666666666666,-66.66666666666666
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,235.0,47.0,5.0,0.7404255319148936,0.4393369005283391,0.0,LOOK_FOR_balance_vwap_body_deviation,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED,0.7128279883381924,0.02759754357670119,2.759754357670119
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,196.0,34.0,5.764705882352941,0.6938775510204082,0.46206145146436584,0.0,LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,TREND,TREND_FRAGILE,0.6006944444444444,0.09318310657596374,9.318310657596374
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1564.0,195.0,8.02051282051282,0.7838874680306905,0.41172356244330166,0.0,LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,TREND,TREND_STRONG,0.7151503688292037,0.06873709920148685,6.873709920148685
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,887.0,120.0,7.391666666666667,0.7316798196166855,0.4433351399934528,0.0,LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED,0.643359375,0.08832044461668553,8.832044461668554
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,16.0,4.0,4.0,0.0,0.0,0.0,LOOK_FOR_trend_liquidity_sweep,STATE_FRAGILITY,TREND,TREND_STRONG,0.2848496311707963,-0.2848496311707963,-28.48496311707963
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,6.0,2.0,3.0,0.3333333333333333,0.5163977794943223,0.0,LOOK_FOR_trend_liquidity_sweep,STATE_FRAGILITY,TREND,TREND_UNCLASSIFIED,0.356640625,-0.023307291666666674,-2.3307291666666674
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,168.0,29.0,5.793103448275862,0.7142857142857143,0.45310448944760007,0.0,LOOK_FOR_trend_prev_vwap_pullback,STATE_REINFORCEMENT,TREND,TREND_FRAGILE,0.6006944444444444,0.11359126984126988,11.359126984126988
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,516.0,78.0,6.615384615384615,0.7751937984496124,0.4178597354205582,0.0,LOOK_FOR_trend_prev_vwap_pullback,STATE_REINFORCEMENT,TREND,TREND_STRONG,0.7151503688292037,0.06004342962040876,6.004342962040877
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,496.0,74.0,6.702702702702703,0.7016129032258065,0.4580121953239837,0.0,LOOK_FOR_trend_prev_vwap_pullback,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED,0.643359375,0.05825352822580654,5.825352822580654
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,3077.0,396.0,7.77020202020202,0.8141046473838154,0.3890854278814805,0.0,LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_NOISY,0.8038427167113494,0.010261930672465946,1.0261930672465946
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,2995.0,371.0,8.07277628032345,0.801669449081803,0.398809037278017,0.0,LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_UNCLASSIFIED,0.7506309944472489,0.05103845463455414,5.103845463455414
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,88.0,23.0,3.8260869565217392,0.1590909090909091,0.3678569073487972,0.0,LOOK_FOR_transition_acceptance,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED,0.14761664383067716,0.01147426526023193,1.147426526023193
