symbol,ts,time,decision,context_key,meta_baseline_id,setup_family,side_intent,open,high,low,close,ctx_vwap,ctx_vwap_sigma,ctx_vwap_hi,ctx_vwap_lo,ctx_session_bucket,trend_dir_h2,range_pos_h2
XAUUSD.mg,2023-01-04 16:00:00,2023-01-04 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1856.49,1860.38,1849.06,1858.58,1847.1756666666668,5.0793383225015685,1857.33434331167,1837.016990021664,NY,UP,0.7897782063645135
XAUUSD.mg,2023-03-01 14:00:00,2023-03-01 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1840.64,1844.52,1833.95,1842.32,1830.3674074074077,5.78499814874839,1841.937403704904,1818.7974111099104,NY,UP,0.9145962732919236
XAUUSD.mg,2023-03-15 16:00:00,2023-03-15 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1925.92,1927.33,1917.3,1927.17,1904.4983333333332,10.91832652632607,1926.3349863859853,1882.6616802806811,NY,UP,0.928730512249447
XAUUSD.mg,2023-03-17 16:00:00,2023-03-17 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1950.68,1964.98,1949.53,1959.33,1928.6583333333333,9.929466811881092,1948.5172669570957,1908.7993997095712,NY,UP,0.8888670338316267
XAUUSD.mg,2023-03-23 14:00:00,2023-03-23 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1978.18,1984.8,1966.33,1983.84,1973.243703703704,14.616084343175508,2002.4758723900547,1944.0115350173528,NY,UP,0.9773691654879764
XAUUSD.mg,2023-03-23 16:00:00,2023-03-23 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1984.01,1986.79,1977.44,1983.83,1973.753,14.617507251002506,2002.988014502005,1944.517985497995,NY,UP,0.9295405855748624
XAUUSD.mg,2023-04-11 14:00:00,2023-04-11 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2000.21,2002.33,1995.35,2001.16,1995.6296296296296,9.372446779847436,2014.3745231893247,1976.884736069935,NY,UP,0.7649340574088459
XAUUSD.mg,2023-04-11 16:00:00,2023-04-11 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2001.17,2006.02,1999.5,2003.92,1996.0576666666668,9.412392478226211,2014.8824516231196,1977.2328817102143,NY,UP,0.8374384236453221
XAUUSD.mg,2023-07-18 14:00:00,2023-07-18 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1962.71,1971.67,1960.4,1970.92,1958.9407407407407,5.619838609470885,1970.1804179596825,1947.701063521799,NY,UP,0.963564530289731
XAUUSD.mg,2023-07-18 16:00:00,2023-07-18 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1970.92,1983.97,1970.8,1977.73,1960.2383333333332,6.010310844370517,1972.2589550220744,1948.2177116445923,NY,UP,0.8043887147335426
XAUUSD.mg,2023-08-30 16:00:00,2023-08-30 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1947.03,1948.65,1943.73,1944.56,1937.824,4.329796576813543,1946.483593153627,1929.164406846373,NY,UP,0.7269692923898438
XAUUSD.mg,2023-10-11 14:00:00,2023-10-11 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1870.68,1874.64,1867.04,1871.81,1862.974074074074,4.212349350306111,1871.3987727746864,1854.5493753734615,NY,UP,0.8694047069681521
XAUUSD.mg,2023-10-13 16:00:00,2023-10-13 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1910.22,1922.76,1907.66,1922.59,1880.418,8.98054456805997,1898.37908913612,1862.45691086388,NY,UP,0.9969225199131052
